Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,EventName,RaceDate,RoundNumber,Season,SessionType
0 days 00:18:13.068000,LAW,30,0 days 00:01:32.729000,2.0,1.0,,,0 days 00:00:24.780000,0 days 00:00:27.669000,0 days 00:00:40.280000,0 days 00:17:05.119000,0 days 00:17:32.788000,0 days 00:18:13.068000,281.0,276.0,267.0,336.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:16:40.339000,2025-03-21 07:34:12.659,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:20:17.965000,LAW,30,0 days 00:02:04.897000,3.0,1.0,,,0 days 00:00:36.698000,0 days 00:00:40.052000,0 days 00:00:48.147000,0 days 00:18:49.766000,0 days 00:19:29.818000,0 days 00:20:17.965000,123.0,217.0,202.0,293.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:18:13.068000,2025-03-21 07:35:45.388,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:22:24.179000,LAW,30,0 days 00:02:06.214000,4.0,1.0,,,0 days 00:00:34.768000,0 days 00:00:41.847000,0 days 00:00:49.599000,0 days 00:20:52.733000,0 days 00:21:34.580000,0 days 00:22:24.179000,178.0,191.0,269.0,280.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:20:17.965000,2025-03-21 07:37:50.285,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:24:39.934000,LAW,30,0 days 00:02:15.755000,5.0,1.0,,0 days 00:24:36.373000,0 days 00:00:24.788000,0 days 00:00:30.133000,0 days 00:01:20.834000,0 days 00:22:48.967000,0 days 00:23:19.100000,0 days 00:24:39.934000,282.0,131.0,,204.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:22:24.179000,2025-03-21 07:39:56.499,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:14:38.165000,BOR,5,,1.0,1.0,0 days 00:12:46.910000,,,0 days 00:00:33.664000,0 days 00:00:48.081000,,0 days 00:13:50.126000,0 days 00:14:38.165000,252.0,245.0,265.0,308.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:12:46.910000,2025-03-21 07:30:19.230,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:16:11.858000,BOR,5,0 days 00:01:33.693000,2.0,1.0,,,0 days 00:00:24.998000,0 days 00:00:28.340000,0 days 00:00:40.355000,0 days 00:15:03.163000,0 days 00:15:31.503000,0 days 00:16:11.858000,281.0,274.0,268.0,332.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:14:38.165000,2025-03-21 07:32:10.485,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:18:26.307000,BOR,5,0 days 00:02:14.449000,3.0,1.0,,0 days 00:18:24.395000,0 days 00:00:35.177000,0 days 00:00:41.130000,0 days 00:00:58.142000,0 days 00:16:47.035000,0 days 00:17:28.165000,0 days 00:18:26.307000,148.0,201.0,,185.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:16:11.858000,2025-03-21 07:33:44.178,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:23:16.082000,BOR,5,,4.0,2.0,0 days 00:21:11.345000,,,0 days 00:00:36.702000,0 days 00:00:54.011000,,0 days 00:22:22.106000,0 days 00:23:16.331000,218.0,181.0,267.0,154.0,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:18:26.307000,2025-03-21 07:35:58.627,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:24:48.621000,BOR,5,0 days 00:01:32.539000,5.0,2.0,,,0 days 00:00:24.608000,0 days 00:00:27.854000,0 days 00:00:40.077000,0 days 00:23:40.690000,0 days 00:24:08.544000,0 days 00:24:48.621000,281.0,276.0,270.0,334.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 00:23:16.082000,2025-03-21 07:40:48.402,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:26:57.218000,BOR,5,0 days 00:02:08.597000,6.0,2.0,,0 days 00:26:55.063000,0 days 00:00:31.431000,0 days 00:00:37.183000,0 days 00:00:59.983000,0 days 00:25:20.052000,0 days 00:25:57.235000,0 days 00:26:57.218000,210.0,217.0,,283.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 00:24:48.621000,2025-03-21 07:42:20.941,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:33:38.102000,BOR,5,,7.0,3.0,0 days 00:31:47.145000,,,0 days 00:00:33.464000,0 days 00:00:48.659000,,0 days 00:32:49.601000,0 days 00:33:38.102000,254.0,249.0,268.0,304.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:26:57.218000,2025-03-21 07:44:29.538,12,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:35:40.034000,BOR,5,0 days 00:02:01.932000,8.0,3.0,,,0 days 00:00:25.743000,0 days 00:00:36.315000,0 days 00:00:59.874000,0 days 00:34:03.845000,0 days 00:34:40.160000,0 days 00:35:40.034000,190.0,173.0,179.0,150.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:33:38.102000,2025-03-21 07:51:10.422,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:37:51.754000,BOR,5,0 days 00:02:11.720000,9.0,3.0,,0 days 00:37:50.099000,0 days 00:00:35.415000,0 days 00:00:36.135000,0 days 00:01:00.170000,0 days 00:36:15.449000,0 days 00:36:51.584000,0 days 00:37:51.754000,229.0,217.0,,234.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:35:40.034000,2025-03-21 07:53:12.354,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:40:33.984000,BOR,5,,10.0,4.0,0 days 00:38:38.183000,,0 days 00:01:19.490000,0 days 00:00:32.688000,0 days 00:00:50.019000,0 days 00:39:11.348000,0 days 00:39:44.143000,0 days 00:40:34.213000,256.0,249.0,267.0,195.0,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:37:51.754000,2025-03-21 07:55:24.074,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:42:06.548000,BOR,5,0 days 00:01:32.564000,11.0,4.0,,,0 days 00:00:24.852000,0 days 00:00:27.683000,0 days 00:00:40.029000,0 days 00:40:58.836000,0 days 00:41:26.519000,0 days 00:42:06.548000,282.0,278.0,263.0,332.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 00:40:33.984000,2025-03-21 07:58:06.304,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:44:11.477000,BOR,5,0 days 00:02:04.929000,12.0,4.0,,0 days 00:44:09.850000,0 days 00:00:36.059000,0 days 00:00:34.520000,0 days 00:00:54.350000,0 days 00:42:42.607000,0 days 00:43:17.127000,0 days 00:44:11.477000,132.0,246.0,,268.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 00:42:06.548000,2025-03-21 07:59:38.868,12,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:15:33.221000,DOO,7,,1.0,1.0,0 days 00:13:38.445000,,,0 days 00:00:33.158000,0 days 00:00:45.562000,,0 days 00:14:47.837000,0 days 00:15:33.313000,251.0,247.0,265.0,309.0,False,MEDIUM,1.0,True,Alpine,0 days 00:13:38.445000,2025-03-21 07:31:10.765,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:17:06.350000,DOO,7,0 days 00:01:33.129000,2.0,1.0,,,0 days 00:00:24.791000,0 days 00:00:28.114000,0 days 00:00:40.224000,0 days 00:15:58.012000,0 days 00:16:26.126000,0 days 00:17:06.350000,280.0,274.0,272.0,331.0,True,MEDIUM,2.0,True,Alpine,0 days 00:15:33.221000,2025-03-21 07:33:05.541,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:19:08.929000,DOO,7,0 days 00:02:02.579000,3.0,1.0,,,0 days 00:00:31.130000,0 days 00:00:37.759000,0 days 00:00:53.690000,0 days 00:17:37.480000,0 days 00:18:15.239000,0 days 00:19:08.929000,174.0,235.0,167.0,199.0,False,MEDIUM,3.0,True,Alpine,0 days 00:17:06.350000,2025-03-21 07:34:38.670,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:21:15.101000,DOO,7,0 days 00:02:06.172000,4.0,1.0,,,0 days 00:00:33.351000,0 days 00:00:37.366000,0 days 00:00:55.455000,0 days 00:19:42.280000,0 days 00:20:19.646000,0 days 00:21:15.101000,217.0,203.0,268.0,285.0,False,MEDIUM,4.0,True,Alpine,0 days 00:19:08.929000,2025-03-21 07:36:41.249,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:22:47.676000,DOO,7,0 days 00:01:32.575000,5.0,1.0,,,0 days 00:00:24.609000,0 days 00:00:27.945000,0 days 00:00:40.021000,0 days 00:21:39.710000,0 days 00:22:07.655000,0 days 00:22:47.676000,280.0,274.0,268.0,330.0,True,MEDIUM,5.0,True,Alpine,0 days 00:21:15.101000,2025-03-21 07:38:47.421,1,,False,,False,True,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:24:48.969000,DOO,7,0 days 00:02:01.293000,6.0,1.0,,0 days 00:24:46.841000,0 days 00:00:33.434000,0 days 00:00:35.993000,0 days 00:00:51.866000,0 days 00:23:21.110000,0 days 00:23:57.103000,0 days 00:24:48.969000,177.0,176.0,,306.0,False,MEDIUM,6.0,True,Alpine,0 days 00:22:47.676000,2025-03-21 07:40:19.996,1,,False,,False,False,Chinese Grand Prix,2025-03-23,2,2025,Sprint Shootout
0 days 00:18:27.977000,PIA,81,,1.0,1.0,0 days 00:16:35.857000,,,0 days 00:00:41.561000,0 days 00:00:31.211000,,0 days 00:17:56.862000,0 days 00:18:28.025000,109.0,121.0,287.0,155.0,False,MEDIUM,1.0,True,McLaren,0 days 00:16:35.857000,2025-05-02 20:32:57.758,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:19:56.133000,PIA,81,0 days 00:01:28.156000,2.0,1.0,,,0 days 00:00:29.435000,0 days 00:00:33.687000,0 days 00:00:25.034000,0 days 00:18:57.412000,0 days 00:19:31.099000,0 days 00:19:56.133000,219.0,190.0,284.0,337.0,True,MEDIUM,2.0,True,McLaren,0 days 00:18:27.977000,2025-05-02 20:34:49.878,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:21:55.279000,PIA,81,0 days 00:01:59.146000,3.0,1.0,,,0 days 00:00:44.315000,0 days 00:00:42.088000,0 days 00:00:32.743000,0 days 00:20:40.448000,0 days 00:21:22.536000,0 days 00:21:55.279000,142.0,138.0,148.0,259.0,False,MEDIUM,3.0,True,McLaren,0 days 00:19:56.133000,2025-05-02 20:36:18.034,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:23:57.205000,PIA,81,0 days 00:02:01.926000,4.0,1.0,,,0 days 00:00:48.279000,0 days 00:00:42.997000,0 days 00:00:30.650000,0 days 00:22:43.558000,0 days 00:23:26.555000,0 days 00:23:57.205000,164.0,129.0,283.0,230.0,False,MEDIUM,4.0,True,McLaren,0 days 00:21:55.279000,2025-05-02 20:38:17.180,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:25:25.156000,PIA,81,0 days 00:01:27.951000,5.0,1.0,,,0 days 00:00:29.400000,0 days 00:00:33.610000,0 days 00:00:24.941000,0 days 00:24:26.605000,0 days 00:25:00.215000,0 days 00:25:25.156000,223.0,191.0,288.0,338.0,True,MEDIUM,5.0,True,McLaren,0 days 00:23:57.205000,2025-05-02 20:40:19.106,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:27:34.486000,PIA,81,0 days 00:02:09.330000,6.0,1.0,,0 days 00:27:28.844000,0 days 00:00:51.295000,0 days 00:00:42.045000,0 days 00:00:35.990000,0 days 00:26:16.451000,0 days 00:26:58.496000,0 days 00:27:34.486000,179.0,148.0,,233.0,False,MEDIUM,6.0,True,McLaren,0 days 00:25:25.156000,2025-05-02 20:41:47.057,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:35:53.217000,PIA,81,,7.0,2.0,0 days 00:33:51.972000,,,0 days 00:00:38.675000,0 days 00:00:28.164000,,0 days 00:35:25.080000,0 days 00:35:53.239000,176.0,119.0,287.0,313.0,False,MEDIUM,1.0,True,McLaren,0 days 00:27:34.486000,2025-05-02 20:43:56.387,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:37:20.571000,PIA,81,0 days 00:01:27.354000,8.0,2.0,,,0 days 00:00:28.995000,0 days 00:00:33.405000,0 days 00:00:24.954000,0 days 00:36:22.212000,0 days 00:36:55.617000,0 days 00:37:20.571000,224.0,191.0,286.0,336.0,True,MEDIUM,2.0,True,McLaren,0 days 00:35:53.217000,2025-05-02 20:52:15.118,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:39:23.358000,PIA,81,0 days 00:02:02.787000,9.0,2.0,,0 days 00:39:17.541000,0 days 00:00:42.561000,0 days 00:00:42.149000,0 days 00:00:38.077000,0 days 00:38:03.132000,0 days 00:38:45.281000,0 days 00:39:23.358000,169.0,145.0,,247.0,False,MEDIUM,3.0,True,McLaren,0 days 00:37:20.571000,2025-05-02 20:53:42.472,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:57:28.250000,PIA,81,,10.0,3.0,0 days 00:55:11.930000,,,0 days 00:00:38.680000,0 days 00:00:35.816000,,0 days 00:56:52.525000,0 days 00:57:28.250000,194.0,126.0,287.0,74.0,False,SOFT,1.0,True,McLaren,0 days 00:39:23.358000,2025-05-02 20:55:45.259,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:58:54.777000,PIA,81,0 days 00:01:26.527000,11.0,3.0,,,0 days 00:00:28.648000,0 days 00:00:32.936000,0 days 00:00:24.943000,0 days 00:57:56.898000,0 days 00:58:29.834000,0 days 00:58:54.777000,221.0,193.0,286.0,338.0,True,SOFT,2.0,True,McLaren,0 days 00:57:28.250000,2025-05-02 21:13:50.151,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 01:01:02.170000,PIA,81,0 days 00:02:07.393000,12.0,3.0,,0 days 01:00:51.969000,0 days 00:00:40.547000,0 days 00:00:40.929000,0 days 00:00:45.917000,0 days 00:59:35.324000,0 days 01:00:16.253000,0 days 01:01:02.170000,182.0,144.0,,146.0,False,SOFT,3.0,True,McLaren,0 days 00:58:54.777000,2025-05-02 21:15:16.678,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:17:40.812000,LEC,16,,1.0,1.0,0 days 00:15:35.358000,,,0 days 00:00:39.560000,0 days 00:00:40.582000,,0 days 00:17:00.404000,0 days 00:17:40.812000,188.0,166.0,285.0,69.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:15:35.358000,2025-05-02 20:31:57.259,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:19:09.176000,LEC,16,0 days 00:01:28.364000,2.0,1.0,,,0 days 00:00:29.424000,0 days 00:00:33.811000,0 days 00:00:25.129000,0 days 00:18:10.236000,0 days 00:18:44.047000,0 days 00:19:09.176000,219.0,186.0,284.0,339.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:17:40.812000,2025-05-02 20:34:02.713,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:21:08.630000,LEC,16,0 days 00:01:59.454000,3.0,1.0,,,0 days 00:00:44.303000,0 days 00:00:42.894000,0 days 00:00:32.257000,0 days 00:19:53.479000,0 days 00:20:36.373000,0 days 00:21:08.630000,166.0,156.0,249.0,207.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:19:09.176000,2025-05-02 20:35:31.077,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:23:11.675000,LEC,16,0 days 00:02:03.045000,4.0,1.0,,,0 days 00:00:48.447000,0 days 00:00:44.981000,0 days 00:00:29.617000,0 days 00:21:57.077000,0 days 00:22:42.058000,0 days 00:23:11.675000,176.0,148.0,283.0,234.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:21:08.630000,2025-05-02 20:37:30.531,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:24:55.580000,LEC,16,0 days 00:01:43.905000,5.0,1.0,,,0 days 00:00:29.359000,0 days 00:00:36.853000,0 days 00:00:37.693000,0 days 00:23:41.034000,0 days 00:24:17.887000,0 days 00:24:55.580000,220.0,144.0,284.0,115.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:23:11.675000,2025-05-02 20:39:33.576,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:26:23.905000,LEC,16,0 days 00:01:28.325000,6.0,1.0,,,0 days 00:00:29.444000,0 days 00:00:33.783000,0 days 00:00:25.098000,0 days 00:25:25.024000,0 days 00:25:58.807000,0 days 00:26:23.905000,,191.0,285.0,338.0,True,MEDIUM,6.0,True,Ferrari,0 days 00:24:55.580000,2025-05-02 20:41:17.481,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:28:19.649000,LEC,16,0 days 00:01:55.744000,7.0,1.0,,0 days 00:28:13.632000,0 days 00:00:36.822000,0 days 00:00:40.945000,0 days 00:00:37.977000,0 days 00:27:00.727000,0 days 00:27:41.672000,0 days 00:28:19.649000,189.0,156.0,,196.0,False,MEDIUM,7.0,True,Ferrari,0 days 00:26:23.905000,2025-05-02 20:42:45.806,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:36:03.341000,LEC,16,,8.0,2.0,0 days 00:34:02.692000,,,0 days 00:00:41.110000,0 days 00:00:29.221000,,0 days 00:35:34.239000,0 days 00:36:03.515000,169.0,151.0,285.0,259.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:28:19.649000,2025-05-02 20:44:41.550,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:37:31.152000,LEC,16,0 days 00:01:27.811000,9.0,2.0,,,0 days 00:00:29.103000,0 days 00:00:33.682000,0 days 00:00:25.026000,0 days 00:36:32.444000,0 days 00:37:06.126000,0 days 00:37:31.152000,222.0,192.0,285.0,337.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:36:03.341000,2025-05-02 20:52:25.242,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:39:35.465000,LEC,16,0 days 00:02:04.313000,10.0,2.0,,,0 days 00:00:48.064000,0 days 00:00:43.003000,0 days 00:00:33.246000,0 days 00:38:19.216000,0 days 00:39:02.219000,0 days 00:39:35.465000,164.0,149.0,134.0,216.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:37:31.152000,2025-05-02 20:53:53.053,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:41:37.836000,LEC,16,0 days 00:02:02.371000,11.0,2.0,,,0 days 00:00:48.618000,0 days 00:00:43.666000,0 days 00:00:30.087000,0 days 00:40:24.083000,0 days 00:41:07.749000,0 days 00:41:37.836000,170.0,150.0,283.0,244.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:39:35.465000,2025-05-02 20:55:57.366,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:43:05.303000,LEC,16,0 days 00:01:27.467000,12.0,2.0,,,0 days 00:00:29.043000,0 days 00:00:33.309000,0 days 00:00:25.115000,0 days 00:42:06.879000,0 days 00:42:40.188000,0 days 00:43:05.303000,222.0,192.0,284.0,338.0,True,MEDIUM,5.0,True,Ferrari,0 days 00:41:37.836000,2025-05-02 20:57:59.737,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:45:00.264000,LEC,16,0 days 00:01:54.961000,13.0,2.0,,0 days 00:44:54.441000,0 days 00:00:36.806000,0 days 00:00:40.775000,0 days 00:00:37.380000,0 days 00:43:42.109000,0 days 00:44:22.884000,0 days 00:45:00.264000,174.0,167.0,,172.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:43:05.303000,2025-05-02 20:59:27.204,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:57:34.143000,LEC,16,,14.0,3.0,0 days 00:55:36.725000,,,0 days 00:00:39.362000,0 days 00:00:33.439000,,0 days 00:57:00.765000,0 days 00:57:34.250000,195.0,177.0,286.0,183.0,False,SOFT,1.0,True,Ferrari,0 days 00:45:00.264000,2025-05-02 21:01:22.165,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:59:00.951000,LEC,16,0 days 00:01:26.808000,15.0,3.0,,,0 days 00:00:28.756000,0 days 00:00:33.107000,0 days 00:00:24.945000,0 days 00:58:02.899000,0 days 00:58:36.006000,0 days 00:59:00.951000,224.0,192.0,285.0,339.0,True,SOFT,2.0,True,Ferrari,0 days 00:57:34.143000,2025-05-02 21:13:56.044,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 01:00:57.905000,LEC,16,,16.0,3.0,,0 days 01:00:57.905000,0 days 00:00:37.439000,0 days 00:00:44.445000,,0 days 00:59:38.538000,0 days 01:00:22.992000,,191.0,165.0,,172.0,False,SOFT,3.0,True,Ferrari,0 days 00:59:00.951000,2025-05-02 21:15:22.852,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:16:01.313000,VER,1,,1.0,1.0,0 days 00:14:06.220000,,,0 days 00:00:46.879000,0 days 00:00:30.215000,,0 days 00:15:31.098000,0 days 00:16:01.420000,145.0,91.0,283.0,262.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:14:06.220000,2025-05-02 20:30:28.121,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:17:29.266000,VER,1,0 days 00:01:27.953000,2.0,1.0,,,0 days 00:00:29.191000,0 days 00:00:33.569000,0 days 00:00:25.193000,0 days 00:16:30.504000,0 days 00:17:04.073000,0 days 00:17:29.266000,219.0,190.0,283.0,340.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:16:01.313000,2025-05-02 20:32:23.214,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:19:33.134000,VER,1,0 days 00:02:03.868000,3.0,1.0,,0 days 00:19:27.684000,0 days 00:00:42.632000,0 days 00:00:47.765000,0 days 00:00:33.471000,0 days 00:18:11.898000,0 days 00:18:59.663000,0 days 00:19:33.134000,159.0,154.0,,278.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:17:29.266000,2025-05-02 20:33:51.167,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:25:42.840000,VER,1,,4.0,2.0,0 days 00:23:42.590000,0 days 00:25:37.359000,,0 days 00:00:42.477000,0 days 00:00:38.450000,,0 days 00:25:04.390000,0 days 00:25:43.075000,208.0,149.0,,109.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:19:33.134000,2025-05-02 20:35:55.035,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:34:42.011000,VER,1,,5.0,3.0,0 days 00:32:55.438000,,,0 days 00:00:38.366000,0 days 00:00:28.835000,,0 days 00:34:13.331000,0 days 00:34:42.091000,195.0,162.0,285.0,281.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:25:42.840000,2025-05-02 20:42:04.741,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:36:09.740000,VER,1,0 days 00:01:27.729000,6.0,3.0,,,0 days 00:00:28.973000,0 days 00:00:33.673000,0 days 00:00:25.083000,0 days 00:35:10.984000,0 days 00:35:44.657000,0 days 00:36:09.740000,218.0,191.0,285.0,337.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:34:42.011000,2025-05-02 20:51:03.912,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:38:16.967000,VER,1,0 days 00:02:07.227000,7.0,3.0,,,0 days 00:00:47.657000,0 days 00:00:50.117000,0 days 00:00:29.453000,0 days 00:36:57.397000,0 days 00:37:47.514000,0 days 00:38:16.967000,126.0,134.0,225.0,267.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:36:09.740000,2025-05-02 20:52:31.641,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:40:19.558000,VER,1,0 days 00:02:02.591000,8.0,3.0,,,0 days 00:00:50.738000,0 days 00:00:45.037000,0 days 00:00:26.816000,0 days 00:39:07.705000,0 days 00:39:52.742000,0 days 00:40:19.558000,130.0,154.0,284.0,295.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:38:16.967000,2025-05-02 20:54:38.868,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:41:46.803000,VER,1,0 days 00:01:27.245000,9.0,3.0,,,0 days 00:00:28.930000,0 days 00:00:33.184000,0 days 00:00:25.131000,0 days 00:40:48.488000,0 days 00:41:21.672000,0 days 00:41:46.803000,218.0,191.0,284.0,338.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 00:40:19.558000,2025-05-02 20:56:41.459,1,,False,,False,True,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
0 days 00:43:38.605000,VER,1,0 days 00:01:51.802000,10.0,3.0,,0 days 00:43:33.212000,0 days 00:00:36.170000,0 days 00:00:41.370000,0 days 00:00:34.262000,0 days 00:42:22.973000,0 days 00:43:04.343000,0 days 00:43:38.605000,130.0,165.0,,231.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 00:41:46.803000,2025-05-02 20:58:08.704,1,,False,,False,False,Miami Grand Prix,2025-05-04,6,2025,Sprint Shootout
